Date,fng_value,hash_rate,tx_count,mempool_size,avg_fee,funding_rate
2012-09-10,,,33632.0,,24.05863046,
2012-09-12,,18.8829808692529,,,,
2012-09-14,,,36118.0,,20.22012586,
2012-09-16,,20.0882775204818,,,,
2012-09-18,,,32821.0,,22.40126053,
2012-09-20,,20.9294479443629,,,,
2012-09-22,,,22014.0,,15.23518456,
2012-09-24,,22.2108427164667,,,,
2012-09-26,,,32413.0,,19.55185895,
2012-09-28,,23.3498602916702,,,,
2012-09-30,,,20668.0,,11.45608154,
2012-10-02,,19.3632987784582,,,,
2012-10-04,,,31955.0,,131.01704826,
2012-10-06,,21.5621828335442,,,,
2012-10-08,,,38211.0,,27.24366665,
2012-10-10,,22.6251073394231,,,,
2012-10-12,,,28693.0,,20.45036309,
2012-10-14,,20.9547974016134,,,,
2012-10-16,,,34533.0,,25.01043862,
2012-10-18,,23.672520961597,,,,
2012-10-20,,,30699.0,,18.11057193,
2012-10-22,,25.3525063201619,,,,
2012-10-24,,,32194.0,,21.30409168,
2012-10-26,,24.5888766117233,,,,
2012-10-28,,,17965.0,,12.70849238,
2012-10-30,,24.4748066399431,,,,
2012-11-01,,,23638.0,,20.21981119,
2012-11-03,,23.4892439564555,,,,
2012-11-05,,,32184.0,,25.76403178,
2012-11-07,,25.7888902179266,,,,
2012-11-09,,,25157.0,,19.40181595,
2012-11-11,,21.6823790367281,,,,
2012-11-13,,,27131.0,,20.53599413,
2012-11-15,,22.7748759110447,,,,
2012-11-17,,,32538.0,,25.60602784,
2012-11-19,,20.5978657136654,,,,
2012-11-21,,,39066.0,,30.78838241,
2012-11-23,,24.2820368169227,,,,
2012-11-25,,,36736.0,,29.5141209,
2012-11-27,,25.9842619294715,,,,
2012-11-29,,,37423.0,,29.66282715,
2012-12-01,,27.3518546626016,,,,
2012-12-03,,,21659.0,,18.28932863,
2012-12-05,,20.5138909969512,,,,
2012-12-07,,,32145.0,,24.33169284,
2012-12-09,,22.2233819133638,,,,
2012-12-11,,,36779.0,,31.49639467,
2012-12-13,,22.7844398482441,,,,
2012-12-15,,,32365.0,,24.34047049,
2012-12-17,,21.1091133888144,,,,
2012-12-19,,,44765.0,,34.9971247,
2012-12-21,,20.2714501590996,,,,
2012-12-23,,,36738.0,,31.44947995,
2012-12-25,,20.6065154509855,,,,
2012-12-27,,,43787.0,,36.93617681,
2012-12-29,,19.8478843099254,,,,
2012-12-31,,,30064.0,,24.42158122,
2013-01-02,,23.1064921817042,,,,
2013-01-04,,,48589.0,,38.50311321,
2013-01-06,,21.0328326269359,,,,
2013-01-08,,,38624.0,,32.40727682,
2013-01-10,,23.5842539588777,,,,
2013-01-12,,,45671.0,,36.66480767,
2013-01-14,,24.8765418470353,,,,
2013-01-16,,,53629.0,,41.22235845,
2013-01-18,,20.1919982524637,,,,
2013-01-20,,,41371.0,,32.98917964,
2013-01-22,,20.6766062105229,,,,
2013-01-24,,,46221.0,,44.02332598,
2013-01-26,,22.1367933340868,,,,
2013-01-28,,,52180.0,,43.14662379,
2013-01-30,,21.3989002229506,,,,
2013-02-01,,,59382.0,,52.28602156,
2013-02-03,,24.3504726674955,,,,
2013-02-05,,,53420.0,,42.3586766,
2013-02-07,,24.0979857085511,,,,
2013-02-09,,,57750.0,,45.1432612,
2013-02-11,,25.8890522139163,,,,
2013-02-13,,,59090.0,,56.12658455,
2013-02-15,,28.6570640858445,,,,
2013-02-17,,,49635.0,,46.81710946,
2013-02-19,,30.1278002487238,,,,
2013-02-21,,,55916.0,,51.49190623,
2013-02-23,,29.4018291583931,,,,
2013-02-25,,,67144.0,,66.62844799,
2013-02-27,,36.8430328342827,,,,
2013-03-01,,,64535.0,,68.01127271,
2013-03-03,,33.0035006440194,,,,
2013-03-05,,,56868.0,,51.38976576,
2013-03-07,,33.0035006440194,,,,
2013-03-09,,,55546.0,,52.11584112,
2013-03-11,,40.3858626301816,,,,
2013-03-13,,,56690.0,,52.6969283,
2013-03-15,,40.9662339897429,,,,
2013-03-17,,,35348.0,,31.69724524,
2013-03-19,,47.472635858702,,,,
2013-03-21,,,55564.0,,50.61033936,
2013-03-23,,50.6053478696824,,,,
2013-03-25,,,48993.0,,44.37006807,
2013-03-27,,41.9392675675285,,,,
2013-03-29,,,62259.0,,60.72037681,
2013-03-31,,52.2576587944602,,,,
2013-04-02,,,63276.0,,61.20119573,
2013-04-04,,53.2562127841633,,,,
2013-04-06,,,51718.0,,38.85304125,
2013-04-08,,64.4611452380131,,,,
2013-04-10,,,63881.0,,64.66733147,
2013-04-12,,65.9868528176111,,,,
2013-04-14,,,55471.0,,53.37811427,
2013-04-16,,69.8011217666059,,,,
2013-04-18,,,46631.0,,42.53670086,
2013-04-20,,64.6866278222469,,,,
2013-04-22,,,47194.0,,46.46535059,
2013-04-24,,78.0700680613325,,,,
2013-04-26,,,55264.0,,40.59900011,
2013-04-28,,74.501150664243,,,,
2013-04-30,,,47599.0,,45.74865143,
2013-05-02,,72.1289139986682,,,,
2013-05-04,,,50493.0,,45.93572788,
2013-05-06,,81.6459234846036,,,,
2013-05-08,,,50439.0,,52.00264132,
2013-05-10,,83.649504429011,,,,
2013-05-12,,,65428.0,,56.57452505,
2013-05-14,,81.7498729685886,,,,
2013-05-16,,,61158.0,,77.36863781,
2013-05-18,,81.7498729685886,,,,
2013-05-20,,,48821.0,,43.45547937,
2013-05-22,,92.3161830801749,,,,
2013-05-24,,,55401.0,,48.33183927,
2013-05-26,,97.2680490550696,,,,
2013-05-28,,,57070.0,,54.78926938,
2013-05-30,,102.101244039172,,,,
2013-06-01,,,54311.0,,41.25064975,
2013-06-03,,126.267218959687,,,,
2013-06-05,,,56560.0,,60.12802918,
2013-06-07,,124.897393540757,,,,
2013-06-09,,,44471.0,,36.04930663,
2013-06-11,,136.533796665672,,,,
2013-06-13,,,43193.0,,40.8787914,
2013-06-15,,136.533796665672,,,,
2013-06-17,,,45943.0,,36.85317147,
2013-06-19,,120.169967894673,,,,
2013-06-21,,,47027.0,,42.99107458,
2013-06-23,,169.1993147957,,,,
2013-06-25,,,44629.0,,33.79573922,
2013-06-27,,159.585717364126,,,,
2013-06-29,,,36545.0,,24.38738042,
2013-07-01,,162.269499322626,,,,
2013-07-03,,,35531.0,,28.17488168,
2013-07-05,,187.723538432058,,,,
2013-07-07,,,30356.0,,18.42094257,
2013-07-09,,213.177577541489,,,,
2013-07-11,,,43434.0,,35.32010629,
2013-07-13,,196.385104274522,,,,
2013-07-15,,,36754.0,,22.33268606,
2013-07-17,,219.795249154928,,,,
2013-07-19,,,36759.0,,21.11963162,
2013-07-21,,253.609902871071,,,,
2013-07-23,,,38432.0,,21.44867879,
2013-07-25,,212.869496544479,,,,
2013-07-27,,,37643.0,,32.60189106,
2013-07-29,,257.929462966303,,,,
2013-07-31,,,49524.0,,49.24699101,
2013-08-02,,295.220469660226,,,,
2013-08-04,,,42946.0,,31.50890033,
2013-08-06,,351.314048013107,,,,
2013-08-08,,,58022.0,,49.11009386,
2013-08-10,,369.902092881525,,,,
2013-08-12,,,50228.0,,25.37058276,
2013-08-14,,388.972530725659,,,,
2013-08-16,,,71119.0,,46.94701273,
2013-08-18,,497.581743850356,,,,
2013-08-20,,,63228.0,,34.17570561,
2013-08-22,,525.365496045046,,,,
2013-08-24,,,51817.0,,27.73017547,
2013-08-26,,532.757874562586,,,,
2013-08-28,,,64747.0,,260.83498262,
2013-08-30,,634.079924326022,,,,
2013-09-01,,,46598.0,,24.95132746,
2013-09-03,,604.663845362444,,,,
2013-09-05,,,60730.0,,32.62242832,
2013-09-07,,704.398591759124,,,,
2013-09-09,,,57676.0,,30.53100606,
2013-09-11,,868.614214377815,,,,
2013-09-13,,,44834.0,,20.96323621,
2013-09-15,,1024.57958056223,,,,
2013-09-17,,,67931.0,,302.75425378,
2013-09-19,,1091.76512682861,,,,
2013-09-21,,,52498.0,,26.75531601,
2013-09-23,,1237.33381040575,,,,
2013-09-25,,,54548.0,,31.06396518,
2013-09-27,,1302.02028851433,,,,
2013-09-29,,,41181.0,,25.84549691,
2013-10-01,,1449.97713948187,,,,
2013-10-03,,,59551.0,,36.60294587,
2013-10-05,,1560.94477770752,,,,
2013-10-07,,,44547.0,,32.57715142,
2013-10-09,,1721.88761457957,,,,
2013-10-11,,,51922.0,,22.76995908,
2013-10-13,,2154.71182370886,,,,
2013-10-15,,,55826.0,,38.64309771,
2013-10-17,,2382.30967540873,,,,
2013-10-19,,,55311.0,,36.26226694,
2013-10-21,,2675.10751260981,,,,
2013-10-23,,,55314.0,,45.77781754,
2013-10-25,,3194.15822401171,,,,
2013-10-27,,,43691.0,,57.75029853,
2013-10-29,,3051.00854399733,,,,
2013-10-31,,,58181.0,,29.97871915,
2013-11-02,,4216.99907036574,,,,
2013-11-04,,,45523.0,,51.82985587,
2013-11-06,,4114.54971624979,,,,
2013-11-08,,,59223.0,,106.82017227,
2013-11-10,,4266.94044648126,,,,
2013-11-12,,,58307.0,,22.51123231,
2013-11-14,,4292.33890151984,,,,
2013-11-16,,,47175.0,,14.2659898,
2013-11-18,,4968.79792970165,,,,
2013-11-20,,,77558.0,,25.27945207,
2013-11-22,,5029.39302640533,,,,
2013-11-24,,,60861.0,,17.53595197,
2013-11-26,,4968.79792970165,,,,
2013-11-28,,,98921.0,,30.73997164,
2013-11-30,,5626.47303819572,,,,
2013-12-02,,,75570.0,,21.13751064,
2013-12-04,,6224.28579850402,,,,
2013-12-06,,,72099.0,,19.20163235,
2013-12-08,,6294.61671148146,,,,
2013-12-10,,,67623.0,,17.50092456,
2013-12-12,,7495.62480414846,,,,
2013-12-14,,,54113.0,,12.40576423,
2013-12-16,,8714.79269397984,,,,
2013-12-18,,,81510.0,,18.64447134,
2013-12-20,,9121.1819905903,,,,
2013-12-22,,,52897.0,,11.46529505,
2013-12-24,,9744.8657343946,,,,
2013-12-26,,,51276.0,,13.36262326,
2013-12-28,,9627.45771349828,,,,
2013-12-30,,,55613.0,,11.74180891,
2014-01-01,,11740.802089632,,,,
2014-01-03,,,60980.0,,13.81938881,
2014-01-05,,12692.3566721614,,,,
2014-01-07,,,62911.0,,15.53038267,
2014-01-09,,12762.8697647845,,,,
2014-01-11,,,55856.0,,12.25450903,
2014-01-13,,18058.6488747028,,,,
2014-01-15,,,61612.0,,16.85023545,
2014-01-17,,13610.7058021159,,,,
2014-01-19,,,48005.0,,11.42147877,
2014-01-21,,15300.924169699,,,,
2014-01-23,,,63576.0,,16.79639116,
2014-01-25,,16903.7992186766,,,,
2014-01-27,,,64374.0,,13.45771067,
2014-01-29,,17230.9695261348,,,,
2014-01-31,,,60269.0,,14.37916749,
2014-02-02,,19412.1049091899,,,,
2014-02-04,,,69799.0,,14.22240734,
2014-02-06,,21761.8906024157,,,,
2014-02-08,,,65009.0,,12.26699028,
2014-02-10,,19937.5404920335,,,,
2014-02-12,,,62126.0,,16.0368654,
2014-02-14,,24889.3479344994,,,,
2014-02-16,,,57531.0,,11.32317875,
2014-02-18,,25980.5116973035,,,,
2014-02-20,,,71144.0,,14.81614558,
2014-02-22,,25513.79591831,,,,
2014-02-24,,,73796.0,,15.21980169,
2014-02-26,,28158.5186659398,,,,
2014-02-28,,,70290.0,,16.40787615,
2014-03-02,,28262.4181718192,,,,
2014-03-04,,,84600.0,,17.38424603,
2014-03-06,,30728.2667371457,,,,
2014-03-08,,,64590.0,,11.62425694,
2014-03-10,,31297.3087137595,,,,
2014-03-12,,,76339.0,,16.51719963,
2014-03-14,,29367.8475506144,,,,
2014-03-16,,,59332.0,,12.38310041,
2014-03-18,,30635.5244233027,,,,
2014-03-20,,,71002.0,,13.7341206,
2014-03-22,,37185.1882655261,,,,
2014-03-24,,,70983.0,,12.99764579,
2014-03-26,,39324.9976022039,,,,
2014-03-28,,,67079.0,,12.32486726,
2014-03-30,,37084.9660932176,,,,
2014-04-01,,,64136.0,,12.31562078,
2014-04-03,,51769.6170965723,,,,
2014-04-05,,,55795.0,,11.16666447,
2014-04-07,,44415.1321567057,,,,
2014-04-09,,,65153.0,,20.25920875,
2014-04-11,,45327.7718585558,,,,
2014-04-13,,,51168.0,,10.29986168,
2014-04-15,,59321.5806202576,,,,
2014-04-17,,,65190.0,,14.99553797,
2014-04-19,,56547.9844196814,,,,
2014-04-21,,,58110.0,,12.47640246,
2014-04-23,,60711.0262174494,,,,
2014-04-25,,,72650.0,,13.64442103,
2014-04-27,,57935.6650189374,,,,
2014-04-29,,,65038.0,,12.61418574,
2014-05-01,,66817.8858733963,,,,
2014-05-03,,,54157.0,,10.28949159,
2014-05-05,,49715.688893896,,,,
2014-05-07,,,69825.0,,13.54172333,
2014-05-09,,66022.4348510939,,,,
2014-05-11,,,52590.0,,9.70016918,
2014-05-13,,74817.9710179175,,,,
2014-05-15,,,74893.0,,12.8013398,
2014-05-17,,80539.3452722289,,,,
2014-05-19,,,64094.0,,11.40509824,
2014-05-21,,78338.8167128784,,,,
2014-05-23,,,72810.0,,12.72896008,
2014-05-25,,78483.2567556605,,,,
2014-05-27,,,68524.0,,12.14135874,
2014-05-29,,68088.1234105399,,,,
2014-05-31,,,52172.0,,9.64770833,
2014-06-02,,93036.4434388293,,,,
2014-06-04,,,65094.0,,12.01095921,
2014-06-06,,86494.3621241971,,,,
2014-06-08,,,48308.0,,8.84632234,
2014-06-10,,103442.581729614,,,,
2014-06-12,,,64744.0,,12.93722403,
2014-06-14,,102858.16036391,,,,
2014-06-16,,,68262.0,,11.98941586,
2014-06-18,,113768.842858603,,,,
2014-06-20,,,57381.0,,10.71588434,
2014-06-22,,129161.098068884,,,,
2014-06-24,,,64883.0,,11.06251476,
2014-06-26,,114438.071346006,,,,
2014-06-28,,,54392.0,,9.26408687,
2014-06-30,,104506.281189491,,,,
2014-07-02,,,66728.0,,12.74840425,
2014-07-04,,133768.039922549,,,,
2014-07-06,,,52139.0,,9.22847962,
2014-07-08,,135440.140421581,,,,
2014-07-10,,,64605.0,,11.18585911,
2014-07-12,,137948.291170128,,,,
2014-07-14,,,62761.0,,11.75980369,
2014-07-16,,142195.843578748,,,,
2014-07-18,,,64062.0,,11.9486888,
2014-07-20,,146504.80853568,,,,
2014-07-22,,,66858.0,,11.71344544,
2014-07-24,,128407.155716566,,,,
2014-07-26,,,56333.0,,8.73951865,
2014-07-28,,126669.524399822,,,,
2014-07-30,,,66153.0,,11.03235411,
2014-08-01,,142503.2149498,,,,
2014-08-03,,,53621.0,,8.55001533,
2014-08-05,,122943.950152769,,,,
2014-08-07,,,69913.0,,10.97700977,
2014-08-09,,169672.521356757,,,,
2014-08-11,,,75575.0,,12.25468145,
2014-08-13,,153980.265046305,,,,
2014-08-15,,,73193.0,,12.03876959,
2014-08-17,,161826.393201531,,,,
2014-08-19,,,74740.0,,12.80157171,
2014-08-21,,199134.596112222,,,,
2014-08-23,,,57593.0,,8.62310977999999,
2014-08-25,,158833.546899034,,,,
2014-08-27,,,74581.0,,11.5415257,
2014-08-29,,196763.946158505,,,,
2014-08-31,,,57755.0,,8.8939901,
2014-09-02,,194978.303194365,,,,
2014-09-04,,,70810.0,,11.19739332,
2014-09-06,,229065.419137436,,,,
2014-09-08,,,75766.0,,12.20418844,
2014-09-10,,212703.603484762,,,,
2014-09-12,,,68384.0,,10.70477886,
2014-09-14,,252083.49301791,,,,
2014-09-16,,,87234.0,,14.35162373,
2014-09-18,,274326.15416655,,,,
2014-09-20,,,63482.0,,10.26633681,
2014-09-22,,232806.520022423,,,,
2014-09-24,,,74974.0,,12.35686671,
2014-09-26,,260177.353092678,,,,
2014-09-28,,,62605.0,,10.79213151,
2014-09-30,,261900.381921106,,,,
2014-10-02,,,72059.0,,11.24530798,
2014-10-04,,246393.122465251,,,,
2014-10-06,,,78049.0,,12.61174465,
2014-10-08,,225716.776524111,,,,
2014-10-10,,,81058.0,,13.00507017,
2014-10-12,,257517.457245351,,,,
2014-10-14,,,81364.0,,13.26556263,
2014-10-16,,260997.422883802,,,,
2014-10-18,,,66477.0,,10.35069092,
2014-10-20,,240117.629053098,,,,
2014-10-22,,,79987.0,,12.67184925,
2014-10-24,,291583.508500603,,,,
2014-10-26,,,70762.0,,11.22128422,
2014-10-28,,268328.382055769,,,,
2014-10-30,,,92622.0,,13.86147032,
2014-11-01,,286216.940859487,,,,
2014-11-03,,,90351.0,,16.58571291,
2014-11-05,,314993.428436733,,,,
2014-11-07,,,84866.0,,13.57256903,
2014-11-09,,273650.540954412,,,,
2014-11-11,,,85618.0,,13.37416163,
2014-11-13,,287431.503448519,,,,
2014-11-15,,,73242.0,,11.20153289,
2014-11-17,,299243.757014897,,,,
2014-11-19,,,85271.0,,13.16045397,
2014-11-21,,248412.346336535,,,,
2014-11-23,,,77283.0,,11.9135696,
2014-11-25,,256425.647831262,,,,
2014-11-27,,,84682.0,,11.99225619,
2014-11-29,,302502.131425942,,,,
2014-12-01,,,97623.0,,13.9126614,
2014-12-03,,242402.37021549,,,,
2014-12-05,,,90900.0,,12.38234866,
2014-12-07,,242631.420394883,,,,
2014-12-09,,,90220.0,,12.59212127,
2014-12-11,,288373.409485721,,,,
2014-12-13,,,76207.0,,10.37249204,
2014-12-15,,304283.666560796,,,,
2014-12-17,,,98444.0,,15.18390144,
2014-12-19,,243219.983474761,,,,
2014-12-21,,,78963.0,,11.33607592,
2014-12-23,,317755.139700897,,,,
2014-12-25,,,67918.0,,9.31387778,
2014-12-27,,313832.236741627,,,,
2014-12-29,,,83447.0,,14.4376344,
2014-12-31,,313142.288941348,,,,
2015-01-02,,,79287.0,,11.82270129,
2015-01-04,,335365.290092025,,,,
2015-01-06,,,87821.0,,12.84608123,
2015-01-08,,272736.832303755,,,,
2015-01-10,,,104874.0,,15.25846972,
2015-01-12,,358478.281006871,,,,
2015-01-14,,,104765.0,,15.22479663,
2015-01-16,,325690.633353804,,,,
2015-01-18,,,83186.0,,13.877202,
2015-01-20,,262301.18122454,,,,
2015-01-22,,,93698.0,,13.40410002,
2015-01-24,,264487.024401411,,,,
2015-01-26,,,108181.0,,16.01810841,
2015-01-28,,324166.338971824,,,,
2015-01-30,,,81199.0,,11.21422969,
2015-02-01,,348786.567248165,,,,
2015-02-03,,,91793.0,,13.07488376,
2015-02-05,,301597.796385178,,,,
2015-02-07,,,85699.0,,11.76433401,
2015-02-09,,342533.060667745,,,,
2015-02-11,,,97048.0,,14.40657851,
2015-02-13,,309384.699957963,,,,
2015-02-15,,,85267.0,,13.82078432,
2015-02-17,,342533.060667745,,,,
2015-02-19,,,94552.0,,13.58169837,
2015-02-21,,304964.918529992,,,,
2015-02-23,,,101515.0,,14.52475248,
2015-02-25,,362028.097735547,,,,
2015-02-27,,,101474.0,,14.39065266,
2015-03-01,,348103.940130333,,,,
2015-03-03,,,110981.0,,15.6440078,
2015-03-05,,264558.994499053,,,,
2015-03-07,,,91505.0,,13.06858102,
2015-03-09,,311208.023870146,,,,
2015-03-11,,,100765.0,,15.32225806,
2015-03-13,,327711.479681442,,,,
2015-03-15,,,84934.0,,11.9740388,
2015-03-17,,337142.025859325,,,,
2015-03-19,,,106297.0,,16.48516776,
2015-03-21,,337142.025859325,,,,
2015-03-23,,,106019.0,,17.57202944,
2015-03-25,,385508.770219478,,,,
2015-03-27,,,99491.0,,13.97818158,
2015-03-29,,350673.640380369,,,,
2015-03-31,,,115111.0,,16.30322108,
2015-04-02,,341384.272423273,,,,
2015-04-04,,,89651.0,,13.74643295,
2015-04-06,,317081.150318859,,,,
2015-04-08,,,110751.0,,16.1527751,
2015-04-10,,349035.064692078,,,,
2015-04-12,,,86999.0,,14.10159871,
2015-04-14,,388362.959305269,,,,
2015-04-16,,,99046.0,,14.03218749,
2015-04-18,,326913.123972157,,,,
2015-04-20,,,116746.0,,17.01682374,
2015-04-22,,338442.961883245,,,,
2015-04-24,,,108776.0,,15.60361285,
2015-04-26,,352643.365878346,,,,
2015-04-28,,,113193.0,,16.15746744,
2015-04-30,,314775.62189141,,,,
2015-05-02,,,95102.0,,13.99169181,
2015-05-04,,312624.333322854,,,,
2015-05-06,,,111733.0,,15.78427708,
2015-05-08,,350518.191907442,,,,
2015-05-10,,,89409.0,,15.5854514,
2015-05-12,,374201.85352281,,,,
2015-05-14,,,101584.0,,14.06091765,
2015-05-16,,303150.868676707,,,,
2015-05-18,,,98578.0,,14.84130953,
2015-05-20,,344525.13582465,,,,
2015-05-22,,,102770.0,,15.33794565,
2015-05-24,,342098.902473773,,,,
2015-05-26,,,108384.0,,18.04951479,
2015-05-28,,320262.802315872,,,,
2015-05-30,,,127801.0,,17.0420672,
2015-06-01,,332393.969070261,,,,
2015-06-03,,,127600.0,,18.03214868,
2015-06-05,,335928.179909096,,,,
2015-06-07,,,83627.0,,12.96274061,
2015-06-09,,383242.008065307,,,,
2015-06-11,,,120624.0,,17.44264663,
2015-06-13,,373779.242434065,,,,
2015-06-15,,,129389.0,,19.87304204,
2015-06-17,,350771.513242293,,,,
2015-06-19,,,125222.0,,27.30544421,
2015-06-21,,301367.074757463,,,,
2015-06-23,,,125560.0,,18.74452789,
2015-06-25,,395235.50787864,,,,
2015-06-27,,,106004.0,,16.74241236,
2015-06-29,,336442.885099528,,,,
2015-07-01,,,144112.0,,21.27628595,
2015-07-03,,397837.572161486,,,,
2015-07-05,,,115084.0,,20.94808987,
2015-07-07,,363456.547406789,,,,
2015-07-09,,,191163.0,,40.17988719,
2015-07-11,,356089.184959354,,,,
2015-07-13,,,159695.0,,32.26811751,
2015-07-15,,391009.070859764,,,,
2015-07-17,,,116906.0,,24.04523437,
2015-07-19,,363079.851512638,,,,
2015-07-21,,,133785.0,,25.67332781,
2015-07-23,,378313.971156525,,,,
2015-07-25,,,100544.0,,20.24099182,
2015-07-27,,402809.137596422,,,,
2015-07-29,,,143200.0,,39.00263677,
2015-07-31,,361228.839521953,,,,
2015-08-02,,,103600.0,,20.81821964,
2015-08-04,,374222.682670224,,,,
2015-08-06,,,134838.0,,37.05030425,
2015-08-08,,411296.569970398,,,,
2015-08-10,,,116841.0,,28.5686514,
2015-08-12,,322225.975199739,,,,
2015-08-14,,,111255.0,,24.26238231,
2015-08-16,,385099.336214322,,,,
2015-08-18,,,119798.0,,25.60465587,
2015-08-20,,406057.123219183,,,,
2015-08-22,,,105665.0,,22.39789595,
2015-08-24,,423446.540478744,,,,
2015-08-26,,,122852.0,,25.15845138,
2015-08-28,,401869.646696388,,,,
2015-08-30,,,98339.0,,19.51472621,
2015-09-01,,409960.981864772,,,,
2015-09-03,,,128682.0,,27.97427509,
2015-09-05,,427538.389387399,,,,
2015-09-07,,,125467.0,,29.70364898,
2015-09-09,,399224.588765717,,,,
2015-09-11,,,180002.0,,38.07931771,
2015-09-13,,396393.208703549,,,,
2015-09-15,,,162999.0,,28.87989851,
2015-09-17,,399224.588765717,,,,
2015-09-19,,,114851.0,,21.74704429,
2015-09-21,,389344.072709366,,,,
2015-09-23,,,131400.0,,25.52187592,
2015-09-25,,477831.361961494,,,,
2015-09-27,,,108749.0,,21.98745167,
2015-09-29,,510276.701353941,,,,
2015-10-01,,,134327.0,,28.82708269,
2015-10-03,,459502.348135243,,,,
2015-10-05,,,125548.0,,23.34896688,
2015-10-07,,408110.638146433,,,,
2015-10-09,,,114644.0,,23.10188544,
2015-10-11,,453456.264607148,,,,
2015-10-13,,,134878.0,,24.94470798,
2015-10-15,,493327.875053937,,,,
2015-10-17,,,135911.0,,27.00692963,
2015-10-19,,502407.529196034,,,,
2015-10-21,,,150199.0,,28.40338671,
2015-10-23,,466088.912627646,,,,
2015-10-25,,,131488.0,,24.82972719,
2015-10-27,,478195.118150442,,,,
2015-10-29,,,161062.0,,33.96205933,
2015-10-31,,470388.662470568,,,,
2015-11-02,,,172108.0,,33.2823864,
2015-11-04,,479672.649229855,,,,
2015-11-06,,,166893.0,,32.32119456,
2015-11-08,,433252.715433418,,,,
2015-11-10,,,161962.0,,29.20202127,
2015-11-12,,477906.839865056,,,,
2015-11-14,,,150474.0,,24.47520325,
2015-11-16,,576106.875453766,,,,
2015-11-18,,,165269.0,,27.37508755,
2015-11-20,,520460.188620164,,,,
2015-11-22,,,129659.0,,23.30401546,
2015-11-24,,549490.493161529,,,,
2015-11-26,,,164671.0,,27.95046286,
2015-11-28,,527800.078957785,,,,
2015-11-30,,,182648.0,,34.29084643,
2015-12-02,,531415.147991742,,,,
2015-12-04,,,173586.0,,28.66553139,
2015-12-06,,621791.873840678,,,,
2015-12-08,,,195221.0,,32.78755044,
2015-12-10,,770711.333847596,,,,
2015-12-12,,,204141.0,,36.96162758,
2015-12-14,,692067.320189678,,,,
2015-12-16,,,220420.0,,37.38604758,
2015-12-18,,629152.109263344,,,,
2015-12-20,,,193847.0,,33.53649378,
2015-12-22,,654995.565676021,,,,
2015-12-24,,,210228.0,,36.33612595,
2015-12-26,,864036.70365773,,,,
2015-12-28,,,173129.0,,31.14441685,
2015-12-30,,803647.041574125,,,,
2016-01-01,,,124092.0,,19.82080598,
2016-01-03,,769424.042921966,,,,
2016-01-05,,,182371.0,,32.27846687,
2016-01-07,,743604.444166195,,,,
2016-01-09,,,179968.0,,30.22393822,
2016-01-11,,877866.357696202,,,,
2016-01-13,,,188131.0,,34.27954249,
2016-01-15,,693089.355237507,,,,
2016-01-17,,,204128.0,,36.326795,
2016-01-19,,839596.048214541,,,,
2016-01-21,,,222743.0,,50.3603795,
2016-01-23,,1008642.23241881,,,,
2016-01-25,,,222150.0,,45.9839664,
2016-01-27,,918901.018160999,,,,
2016-01-29,,,224394.0,,46.98023086,
2016-01-31,,1068073.26136895,,,,
2016-02-02,,,241722.0,,58.64427461,
2016-02-04,,1103874.59973886,,,,
2016-02-06,,,224156.0,,40.20959148,
2016-02-08,,1153414.86436954,,,,
2016-02-10,,,235527.0,,45.10160409,
2016-02-12,,1139086.72940843,,,,
2016-02-14,,,186088.0,,35.15265778,
2016-02-16,,1067446.05460287,,,,
2016-02-18,,,212979.0,,43.33919321,
2016-02-20,,1284099.85113956,,,,
2016-02-22,,,237696.0,,45.80619995,
2016-02-24,,999647.352469403,,,,
2016-02-26,,,203635.0,,42.35918186,
2016-02-28,,1210954.92291009,,,,
2016-03-01,,,277094.0,,60.06599979,
2016-03-03,,1080919.49494659,,,,
2016-03-05,,,234992.0,,62.07709524,
2016-03-07,,1220696.14747152,,,,
2016-03-09,,,190388.0,,54.68048263,
2016-03-11,,1283699.81959909,,,,
2016-03-13,,,149803.0,,35.80250793,
2016-03-15,,1197069.77042369,,,,
2016-03-17,,,208319.0,,46.32816082,
2016-03-19,,1110630.46003795,,,,
2016-03-21,,,199006.0,,41.13390235,
2016-03-23,,1242260.73678319,,,,
2016-03-25,,,172309.0,,32.7033762,
2016-03-27,,1258714.52137634,,,,
2016-03-29,,,197409.0,,57.79052183,
2016-03-31,,1028361.53707217,,,,
2016-04-02,,,183503.0,,49.66375403,
2016-04-04,,1360254.32899737,,,,
2016-04-06,,,219290.0,,58.44875393,
2016-04-08,,1169486.9535892,,,,
2016-04-10,,,186954.0,,33.25339902,
2016-04-12,,1260723.52443658,,,,
2016-04-14,,,227928.0,,44.86496577,
2016-04-16,,1270146.99973955,,,,
2016-04-18,,,220395.0,,47.33042977,
2016-04-20,,1465554.23046307,,,,
2016-04-22,,,210976.0,,42.68874359,
2016-04-24,,1172443.38437046,,,,
2016-04-26,,,250744.0,,337.75639818,
2016-04-28,,1207843.18309188,,,,
2016-04-30,,,215712.0,,40.87923127,
2016-05-02,,1394348.38048107,,,,
2016-05-04,,,233691.0,,47.17178574,
2016-05-06,,1438754.37985945,,,,
2016-05-08,,,189025.0,,34.73771327,
2016-05-10,,1403229.58035675,,,,
2016-05-12,,,228409.0,,46.75238994,
2016-05-14,,1390530.16700974,,,,
2016-05-16,,,239809.0,,60.51568467,
